gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,TenureCategory,EngagementScore,ContractRisk,FinancialPressure,Churn
Female,0,0,1,26,0,0,DSL,0,0,1,0,0,0,Month-to-month,1,Mailed check,29.8,786.5,Medium-term,1,2,1.1037037037037036,0
Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.65,69.65,New,1,2,34.825,1
Male,1,1,0,40,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,0,Electronic check,101.85,4086.3,Medium-term,5,2,2.4841463414634144,1
Male,0,0,0,52,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,103.05,5364.8,Long-term,6,2,1.9443396226415093,0
Female,0,0,0,1,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,82.3,82.3,New,3,2,41.15,1
Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.3,20.3,New,1,2,10.15,0
Female,0,0,0,21,0,0,DSL,1,0,0,1,0,0,Two year,0,Mailed check,35.1,770.4,Short-term,2,0,1.5954545454545455,0
Female,0,1,0,67,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),105.7,6816.95,Long-term,6,1,1.5544117647058824,0
Female,0,1,1,44,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),56.25,2419.55,Medium-term,3,2,1.25,0
Male,0,1,1,70,0,0,DSL,0,1,1,1,1,1,One year,0,Electronic check,60.35,4138.7,Long-term,5,1,0.85,0
Male,0,0,0,3,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,79.25,267.6,New,2,2,19.8125,1
Male,0,1,1,56,1,0,DSL,1,1,1,0,0,0,Two year,1,Bank transfer (automatic),59.8,3457.45,Long-term,4,0,1.0491228070175438,0
Female,0,0,0,13,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.6,1115.2,Short-term,3,2,6.042857142857143,1
Female,0,1,1,58,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),93.4,5435.6,Long-term,5,2,1.5830508474576273,1
Female,0,1,1,42,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.2,4186.3,Medium-term,4,2,2.1906976744186046,1
Male,1,1,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,25.05,25.05,New,0,2,12.525,1
Female,0,1,1,46,1,1,Fiber optic,1,0,1,1,0,1,Two year,0,Mailed check,99.65,4630.2,Medium-term,6,0,2.120212765957447,0
Female,0,1,1,63,1,0,DSL,1,0,0,0,0,0,Two year,1,Bank transfer (automatic),50.65,3221.25,Long-term,2,0,0.79140625,0
Male,0,0,0,11,1,0,DSL,0,1,1,1,0,0,Month-to-month,1,Electronic check,60.9,688.5,Short-term,4,2,5.075,0
Male,0,1,1,15,1,1,DSL,0,0,1,1,0,0,Month-to-month,1,Bank transfer (automatic),59.65,867.1,Short-term,4,2,3.728125,0
Male,0,1,0,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Electronic check,64.7,4746.05,Long-term,6,0,0.8863013698630138,0
Female,0,0,0,29,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),25.1,712.85,Medium-term,0,2,0.8366666666666667,1
Male,0,0,1,1,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,Electronic check,48.95,48.95,New,2,2,24.475,1
Female,0,1,1,6,1,0,DSL,0,0,0,0,1,0,Month-to-month,0,Electronic check,54.85,355.1,New,2,2,7.835714285714286,0
Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.3,45.3,New,1,2,22.65,1
Male,0,1,1,63,1,1,Fiber optic,0,1,0,0,0,1,One year,1,Electronic check,91.35,5764.7,Long-term,4,1,1.42734375,0
Male,0,0,0,2,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,85.85,167.3,New,3,2,28.616666666666664,1
Female,0,1,1,18,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.1,428.45,Short-term,2,0,1.3210526315789475,0
Female,0,1,0,43,0,0,DSL,1,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),34.0,1505.35,Medium-term,2,2,0.7727272727272727,0
Female,0,0,0,15,0,0,DSL,1,1,1,1,0,0,One year,0,Mailed check,45.9,693.45,Short-term,4,1,2.86875,0
Male,0,0,1,10,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,95.2,930.4,Short-term,4,2,8.654545454545454,1
Male,0,1,1,55,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.5,1177.95,Long-term,1,0,0.36607142857142855,0
Male,0,0,1,49,1,1,Fiber optic,0,0,0,1,1,1,One year,1,Bank transfer (automatic),100.6,5069.65,Long-term,5,1,2.012,1
Male,0,1,1,6,1,0,DSL,0,1,1,0,0,0,Month-to-month,1,Mailed check,55.3,324.25,New,3,2,7.8999999999999995,1
Male,0,1,1,70,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.35,1458.1,Long-term,1,0,0.28661971830985916,0
Male,1,0,0,2,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,74.85,156.4,New,2,2,24.95,1
Male,1,1,0,63,0,0,DSL,1,0,0,1,0,0,One year,0,Bank transfer (automatic),36.1,2298.9,Long-term,2,1,0.5640625,0
Female,0,0,0,25,1,0,DSL,0,1,0,1,0,1,Month-to-month,1,Bank transfer (automatic),65.8,1679.65,Medium-term,4,2,2.5307692307692307,0
Female,1,0,0,18,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.35,369.6,Short-term,1,1,1.0710526315789475,0
Male,1,1,0,28,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Electronic check,105.8,2998.0,Medium-term,6,2,3.6482758620689655,0
Female,1,0,0,53,1,0,Fiber optic,1,1,0,1,0,1,One year,1,Mailed check,96.75,5206.55,Long-term,5,1,1.7916666666666667,0
Male,0,0,0,35,1,0,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),102.35,3626.1,Medium-term,5,1,2.8430555555555554,1
Male,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,24.4,24.4,New,0,2,12.2,0
Male,0,1,0,70,1,1,Fiber optic,1,1,1,1,1,1,One year,0,Credit card (automatic),115.65,7968.85,Long-term,8,1,1.6288732394366199,1
Male,0,0,0,2,1,0,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Electronic check,79.85,152.45,New,3,2,26.616666666666664,1
Female,0,1,0,26,1,0,DSL,0,1,0,1,1,1,Month-to-month,1,Electronic check,73.05,1959.5,Medium-term,5,2,2.7055555555555553,0
Female,0,0,0,34,1,0,DSL,1,1,0,0,0,1,One year,0,Electronic check,64.35,2053.05,Medium-term,4,1,1.8385714285714283,0
Female,0,0,1,19,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.5,398.55,Short-term,1,0,1.025,0
Male,0,0,0,15,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,76.0,1130.85,Short-term,2,2,4.75,1
Female,0,1,1,62,1,0,DSL,1,0,1,0,0,0,One year,0,Credit card (automatic),54.75,3425.35,Long-term,3,1,0.8690476190476191,0
Female,1,0,0,42,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),104.75,4323.45,Medium-term,6,2,2.436046511627907,1
Female,0,0,0,9,1,0,DSL,1,1,0,0,1,1,Month-to-month,1,Electronic check,74.65,703.55,Short-term,5,2,7.465000000000001,1
Male,0,0,0,24,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,51.15,1275.7,Short-term,2,2,2.046,0
Male,1,1,0,68,0,0,DSL,1,1,1,0,0,0,Two year,1,Electronic check,41.95,2965.75,Long-term,3,0,0.6079710144927537,0
Male,0,1,1,31,1,0,DSL,0,0,1,1,0,0,Month-to-month,0,Mailed check,54.35,1647.0,Medium-term,3,2,1.6984375,0
Female,0,0,0,1,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,56.25,56.25,New,2,2,28.125,1
Male,0,1,0,21,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,106.1,2249.95,Short-term,6,2,4.822727272727272,1
Female,0,1,0,63,1,0,Fiber optic,0,1,0,0,1,1,One year,1,Electronic check,96.0,6109.75,Long-term,4,1,1.5,0
Female,1,0,0,2,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),79.75,159.4,New,2,2,26.583333333333332,1
Female,0,1,1,61,0,0,DSL,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),61.45,3751.15,Long-term,5,0,0.9911290322580646,0
Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,68.65,68.65,New,1,2,34.325,1
Male,0,0,0,18,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.65,411.25,Short-term,1,1,1.0342105263157895,0
Female,0,1,1,6,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.0,105.5,New,1,1,2.7142857142857144,0
Female,0,0,0,33,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.0,3320.6,Medium-term,5,2,2.9411764705882355,0
Male,0,0,0,16,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.25,327.45,Short-term,1,2,1.1911764705882353,1
Female,0,1,0,56,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,98.7,5669.5,Long-term,5,2,1.731578947368421,0
Male,0,0,1,23,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.8,465.45,Short-term,1,1,0.8250000000000001,0
Male,0,0,0,9,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,73.8,704.3,Short-term,2,2,7.38,0
Female,1,1,0,14,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.2,1369.8,Short-term,5,2,6.680000000000001,1
Male,0,1,1,15,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.9,1107.25,Short-term,2,2,4.68125,1
Male,0,0,0,5,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.05,95.55,New,1,2,3.341666666666667,0
Male,0,1,0,61,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Electronic check,106.2,6375.2,Long-term,6,2,1.7129032258064516,0
Male,0,1,1,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),116.55,8152.3,Long-term,8,0,1.6415492957746478,0
Male,0,0,0,15,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,99.7,1566.75,Short-term,5,2,6.23125,0
Male,0,1,1,8,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.7,130.25,Short-term,1,0,2.1888888888888887,0
Female,0,1,1,8,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.5,162.15,Short-term,1,0,2.1666666666666665,0
Female,0,0,0,4,0,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,29.15,110.05,New,1,2,5.83,0
Female,0,0,0,34,1,0,DSL,1,1,0,0,0,0,One year,0,Mailed check,55.0,1885.15,Medium-term,3,1,1.5714285714285714,0
Male,0,1,0,68,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),90.8,6302.85,Long-term,8,0,1.3159420289855073,0
Female,0,1,1,45,0,0,DSL,0,1,1,1,0,1,One year,0,Bank transfer (automatic),51.0,2264.5,Medium-term,4,1,1.108695652173913,0
Female,1,0,0,9,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,90.1,816.8,Short-term,4,2,9.01,0
Female,0,0,0,22,1,1,DSL,1,0,0,1,0,0,Month-to-month,1,Mailed check,59.05,1253.5,Short-term,4,2,2.567391304347826,0
Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.3,41.2,New,1,2,6.766666666666667,0
Male,0,1,0,70,1,1,DSL,0,1,1,1,1,0,Two year,0,Bank transfer (automatic),72.95,5265.55,Long-term,6,0,1.0274647887323944,0
Female,0,0,1,10,1,1,DSL,1,0,1,1,0,1,One year,0,Credit card (automatic),73.55,693.3,Short-term,6,1,6.6863636363636365,0
Male,0,0,0,72,1,1,DSL,1,0,1,1,1,1,Two year,0,Credit card (automatic),84.3,5997.1,Long-term,7,0,1.154794520547945,0
Female,0,1,1,49,1,0,DSL,0,1,1,0,1,1,One year,0,Credit card (automatic),78.0,3824.2,Long-term,5,1,1.56,0
Female,1,0,0,54,1,1,DSL,0,1,0,1,1,0,One year,0,Mailed check,72.1,3886.05,Long-term,5,1,1.3109090909090908,0
Female,0,0,0,71,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Credit card (automatic),106.75,7283.25,Long-term,7,0,1.4826388888888888,0
Female,0,0,0,22,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,19.25,412.55,Short-term,1,1,0.8369565217391305,0
Female,0,1,1,50,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.55,1070.25,Long-term,1,0,0.40294117647058825,0
Female,0,1,1,43,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.0,817.95,Medium-term,1,1,0.45454545454545453,0
Female,0,1,1,45,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),24.65,1171.3,Medium-term,2,0,0.5358695652173913,0
Male,1,0,0,64,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),103.5,6548.65,Long-term,6,2,1.5923076923076922,0
Female,0,1,1,23,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,23.85,625.65,Short-term,2,0,0.99375,0
Female,0,1,0,68,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.8,1911.5,Long-term,2,0,0.3739130434782609,0
Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.85,70.85,New,1,2,35.425,1
Male,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),69.8,134.7,New,1,2,23.266666666666666,1
Male,0,0,0,26,1,0,DSL,0,0,0,1,1,0,One year,0,Credit card (automatic),59.45,1507.0,Medium-term,3,1,2.201851851851852,0
Male,0,1,0,55,0,0,DSL,0,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),54.55,2978.3,Long-term,4,2,0.9741071428571428,1
Male,0,0,0,14,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,20.05,299.3,Short-term,1,2,1.3366666666666667,0
Male,0,1,0,71,1,0,DSL,1,0,1,1,1,1,Two year,1,Electronic check,82.55,5832.65,Long-term,6,0,1.1465277777777778,0
Male,0,0,0,64,1,1,DSL,1,1,1,1,1,0,One year,0,Electronic check,81.25,5567.55,Long-term,7,1,1.25,0
Female,0,0,0,7,1,0,DSL,0,0,0,1,1,1,Month-to-month,1,Credit card (automatic),70.75,450.8,Short-term,4,2,8.84375,1
Female,0,0,0,57,1,0,DSL,1,1,1,1,1,0,Two year,1,Credit card (automatic),74.3,4166.35,Long-term,6,0,1.2810344827586206,0
Female,0,1,0,13,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,0,Electronic check,94.1,1215.6,Short-term,5,2,6.721428571428571,1
Female,0,1,1,3,0,0,DSL,1,0,0,0,0,0,Month-to-month,0,Credit card (automatic),29.7,91.7,New,1,2,7.425,1
Male,1,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,0,Credit card (automatic),109.7,7898.45,Long-term,7,0,1.5027397260273974,0
Female,0,1,1,40,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),96.35,3915.4,Medium-term,5,2,2.3499999999999996,0
Male,0,1,0,14,1,1,DSL,0,0,0,1,1,0,Month-to-month,1,Credit card (automatic),66.6,979.5,Short-term,4,2,4.4399999999999995,0
Male,0,1,1,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.5,90.05,New,1,2,14.833333333333334,0
Male,1,0,0,66,1,1,Fiber optic,0,1,1,1,1,1,One year,0,Credit card (automatic),110.9,7432.05,Long-term,7,1,1.655223880597015,1
Female,0,1,0,38,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,105.0,4026.4,Medium-term,6,2,2.6923076923076925,1
Male,0,0,1,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,25.3,25.3,New,0,2,12.65,1
Male,0,0,0,22,1,0,DSL,0,1,0,1,0,0,One year,1,Credit card (automatic),55.15,1193.05,Short-term,3,1,2.3978260869565218,1
Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.1,20.1,New,1,2,10.05,1
Male,0,0,0,5,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,80.1,398.55,New,2,2,13.35,0
Male,0,1,1,29,1,1,DSL,1,0,0,1,1,0,One year,0,Bank transfer (automatic),69.05,1958.45,Medium-term,5,1,2.3016666666666667,0
Male,0,1,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,69.9,69.9,New,1,2,34.95,1
Female,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.4,63.15,New,1,2,5.1,0
Male,0,1,1,71,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.7,1301.1,Long-term,1,0,0.2736111111111111,0
Male,0,0,1,9,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,50.1,484.05,Short-term,2,2,5.01,0
Male,0,0,0,43,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,101.4,4528.0,Medium-term,5,2,2.3045454545454547,1
Female,0,0,0,48,1,1,DSL,1,1,1,0,1,1,One year,1,Credit card (automatic),83.45,3887.85,Medium-term,7,1,1.703061224489796,0
Male,0,0,0,26,1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),86.65,2208.75,Medium-term,4,2,3.2092592592592593,0
Female,0,0,0,9,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.15,238.15,Short-term,1,2,2.0149999999999997,0
Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.8,80.8,New,2,2,40.4,1
Female,0,1,1,46,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.4,958.15,Medium-term,1,0,0.4127659574468085,0
Male,0,0,0,2,1,1,DSL,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),62.05,118.3,New,3,2,20.683333333333334,1
Male,1,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.45,76.45,New,2,2,38.225,1
Male,0,1,1,64,0,0,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),60.05,3845.45,Long-term,5,0,0.9238461538461538,0
Female,1,0,0,12,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,91.3,1094.5,Short-term,4,2,7.023076923076923,1
Male,1,1,0,6,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,95.75,573.75,New,4,2,13.678571428571429,1
Female,0,1,0,59,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.35,1267.0,Long-term,1,1,0.33916666666666667,0
Female,0,0,0,7,1,0,Fiber optic,0,1,0,0,1,1,One year,1,Mailed check,94.05,633.45,Short-term,4,1,11.75625,0
Female,1,1,0,72,1,1,DSL,1,1,1,0,1,1,Two year,1,Credit card (automatic),84.1,6129.65,Long-term,7,0,1.152054794520548,0
Male,1,0,0,16,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,78.75,1218.25,Short-term,2,2,4.632352941176471,0
Male,0,1,0,25,1,1,DSL,0,0,1,0,0,0,Month-to-month,0,Credit card (automatic),55.55,1405.3,Medium-term,3,2,2.1365384615384615,0
Female,0,1,0,34,1,1,DSL,1,1,0,1,0,0,Month-to-month,0,Electronic check,62.65,2274.9,Medium-term,5,2,1.79,1
Female,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.5,74.5,New,2,2,37.25,1
Female,0,1,1,10,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Credit card (automatic),102.1,1068.85,Short-term,6,2,9.281818181818181,1
Male,0,1,0,24,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.1,533.9,Short-term,1,1,0.804,0
Female,0,1,1,10,1,1,DSL,1,1,0,0,1,0,One year,0,Electronic check,70.3,676.15,Short-term,5,1,6.390909090909091,0
Male,0,1,0,69,1,0,DSL,1,1,0,0,0,0,One year,1,Credit card (automatic),53.65,3804.4,Long-term,3,1,0.7664285714285715,0
Male,0,0,0,57,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.75,1118.8,Long-term,1,0,0.3577586206896552,0
Male,0,1,1,50,1,0,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),103.4,5236.4,Long-term,6,1,2.0274509803921568,0
Male,0,1,1,28,0,0,DSL,1,0,1,1,1,0,One year,0,Mailed check,50.8,1386.8,Medium-term,4,1,1.7517241379310344,0
Female,0,0,0,16,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,50.15,762.25,Short-term,2,2,2.9499999999999997,1
Male,0,0,0,25,1,0,DSL,1,1,0,1,1,1,Month-to-month,1,Mailed check,79.0,1902.0,Medium-term,6,2,3.0384615384615383,0
Female,1,1,0,3,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.6,239.05,New,2,2,18.65,0
Male,0,1,0,61,1,1,Fiber optic,0,0,0,0,1,1,One year,1,Bank transfer (automatic),96.5,5673.7,Long-term,4,1,1.5564516129032258,0
Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.1,39.8,New,1,2,6.7,0
Male,0,1,1,51,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.4,997.75,Long-term,1,1,0.37307692307692303,0
Female,0,1,1,71,1,0,DSL,1,0,1,0,1,1,Two year,0,Credit card (automatic),77.55,5574.35,Long-term,5,0,1.0770833333333334,0
Female,0,1,1,20,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,406.05,Short-term,1,2,0.9547619047619048,0
Male,0,1,1,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.85,138.85,New,1,2,2.835714285714286,0
Female,0,0,0,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.2,123.65,New,1,2,2.8857142857142857,0
Female,0,0,0,29,1,1,DSL,1,1,0,1,0,0,Month-to-month,0,Mailed check,67.45,1801.1,Medium-term,5,2,2.2483333333333335,0
Male,0,0,0,36,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),18.55,689.0,Medium-term,1,0,0.5013513513513513,0
Female,0,0,0,28,0,0,DSL,0,0,1,0,0,0,Month-to-month,1,Mailed check,29.75,790.7,Medium-term,1,2,1.0258620689655173,0
Female,0,1,0,7,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,86.5,582.5,Short-term,3,2,10.8125,1
Female,0,0,0,63,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,24.2,1618.2,Long-term,2,0,0.378125,0
Male,0,1,1,48,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,23.55,1173.35,Medium-term,2,0,0.4806122448979592,0
Female,0,1,0,49,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.45,900.9,Long-term,1,1,0.409,0
Male,1,0,0,27,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,81.45,2122.05,Medium-term,3,2,2.9089285714285715,1
Male,0,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),92.3,6719.9,Long-term,8,0,1.2643835616438355,0
Male,0,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.15,69.15,New,1,2,34.575,1
Female,0,1,1,72,0,0,DSL,0,1,0,1,1,1,Two year,0,Credit card (automatic),53.65,3784.0,Long-term,4,0,0.7349315068493151,0
Female,0,0,0,47,0,0,DSL,1,1,0,1,0,0,One year,0,Credit card (automatic),39.65,1798.65,Medium-term,3,1,0.8260416666666667,0
Female,0,0,0,1,1,0,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,54.65,54.65,New,2,2,27.325,0
Female,0,0,0,36,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),104.8,3886.45,Medium-term,6,1,2.8324324324324324,0
Male,0,1,1,43,0,0,DSL,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),29.3,1224.05,Medium-term,1,2,0.6659090909090909,0
Female,1,1,0,27,1,1,DSL,0,1,1,1,1,1,Month-to-month,0,Electronic check,83.85,2310.2,Medium-term,7,2,2.994642857142857,0
Female,0,0,0,9,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.55,723.4,Short-term,2,2,7.955,1
Female,0,0,0,38,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,103.65,3988.5,Medium-term,6,2,2.657692307692308,0
Female,1,0,0,35,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,99.05,3554.6,Medium-term,5,2,2.7513888888888887,0
Female,0,1,0,59,1,0,Fiber optic,0,1,0,1,1,1,Two year,1,Mailed check,100.05,6034.85,Long-term,5,0,1.6675,0
Male,0,0,0,27,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.35,531.6,Medium-term,1,0,0.7267857142857144,0
Female,1,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,43.95,85.1,New,1,2,14.65,0
Male,0,0,0,7,1,1,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,23.5,173.0,Short-term,2,2,2.9375,0
Female,0,0,0,36,1,1,DSL,0,1,0,1,0,1,One year,1,Mailed check,70.7,2511.95,Medium-term,5,1,1.9108108108108108,0
Female,0,1,1,41,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),94.3,3893.6,Medium-term,5,2,2.2452380952380953,0
Female,0,0,0,13,0,0,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,29.15,357.15,Short-term,1,2,2.082142857142857,0
Male,0,0,1,19,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.85,467.5,Short-term,1,0,1.0425,0
Female,0,1,0,60,0,0,DSL,1,1,0,1,0,0,Two year,0,Bank transfer (automatic),37.7,2288.7,Long-term,3,0,0.618032786885246,0
Female,0,0,1,48,1,0,Fiber optic,0,1,1,1,1,0,Two year,1,Mailed check,95.5,4627.85,Medium-term,5,0,1.9489795918367347,1
Male,1,0,0,3,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,0,Electronic check,91.05,289.1,New,4,2,22.7625,1
Male,0,1,0,69,1,1,Fiber optic,0,1,0,1,1,0,Two year,1,Mailed check,92.45,6460.55,Long-term,5,0,1.3207142857142857,0
Male,0,0,0,43,0,0,DSL,0,0,1,1,0,1,One year,0,Electronic check,44.15,1931.3,Medium-term,3,1,1.003409090909091,0
